"ID","Address","Latitude","Longitude","IsAStudio","Beds","Baths","Size","SizeUnit","LotSize","LotSizeUnit","BuiltInYear"
15185002,"3001 Castro St, San Francisco, CA",37735783,-122432356,False,4.0,3.0,2755.0,"sqft",2657.0,"sqft",1927.0
2100682649,"520 Natoma St APT 9, San Francisco, CA",37779880,-122408300,False,1.0,1.0,"","","","",1911.0
15094710,"570-572 6TH Ave, San Francisco, CA",37777803,-122463721,False,3.0,"",2750.0,"sqft",3000.0,"sqft",1906.0
2101153805,"6 Rossi Ave, San Francisco, CA",37779494,-122456412,False,3.0,1.0,1912.0,"sqft","","",1941.0
2101094207,"1650 Florida St, San Francisco, CA",37746898,-122409301,False,3.0,1.0,"","","","",1904.0
61325457,"400 Alemany Blvd APT 15, San Francisco, CA",37733174,-122414551,False,2.0,2.0,1048.0,"sqft","","",2003.0
64972688,"355 1st St UNIT 1602, San Francisco, CA",37787029,-122393638,False,2.0,2.0,1239.0,"sqft","","",2004.0
15103472,"3015-3017 Irving St, San Francisco, CA",37762731,-122490325,False,"",2.0,2300.0,"sqft",2495.0,"sqft",1948.0
15103364,"1383 29th Ave, San Francisco, CA",37761563,-122488023,False,4.0,2.0,1475.0,"sqft",2500.0,"sqft",1941.0
15195039,"154 Arch St, San Francisco, CA",37713502,-122466810,False,5.0,3.0,1900.0,"sqft",2613.0,"sqft",1940.0
15174728,"660 Naples St, San Francisco, CA",37718376,-122433420,False,"",1.0,800.0,"sqft",2500.0,"sqft",1912.0
111926288,"2548 Hyde St, San Francisco, CA",37804429,-122420036,False,3.0,1.5,1362.0,"sqft","","",1908.0
15095745,"654 30th Ave, San Francisco, CA",37776903,-122489545,False,3.0,1.5,1900.0,"sqft",3049.0,"sqft",1927.0
15080894,"2950 Pacific Ave, San Francisco, CA",37792769,-122444342,False,7.0,6.5,11500.0,"sqft",0.28,"ac",1907.0
15066036,"1070 Green St APT 1402, San Francisco, CA",37798792,-122416797,False,3.0,2.5,2017.0,"sqft","","",1963.0
15183723,"1793 Sanchez St, San Francisco, CA",37740271,-122428447,False,4.0,4.0,2110.0,"sqft",3123.0,"sqft",1900.0
124397844,"2200 Market St APT 205, San Francisco, CA",37765724,-122431383,False,2.0,2.0,1120.0,"sqft","","",2014.0
61325240,"32 Yukon St, San Francisco, CA",37759138,-122442427,False,2.0,1.0,1119.0,"sqft","","",1949.0
15176538,"701 Paris St, San Francisco, CA",37717498,-122437757,False,4.0,2.0,1990.0,"sqft",2500.0,"sqft",1928.0
15137133,"82 Malta Dr, San Francisco, CA",37736196,-122444114,False,"",1.0,1881.0,"sqft","","",1976.0
15160509,"233 Franconia St, San Francisco, CA",37745780,-122407425,False,3.0,"",1594.0,"sqft",4253.0,"sqft",1964.0
15163952,"412 Nevada St, San Francisco, CA",37736718,-122411831,False,2.0,1.0,1150.0,"sqft",1750.0,"sqft",1916.0
2100901630,"1890 Jefferson Street #302, San Francisco, CA",37804840,-122442970,False,2.0,1.0,1018.0,"sqft","","",1934.0
15148755,"39 Boardman Pl APT 101, San Francisco, CA",37774794,-122402799,False,1.0,1.5,1255.0,"sqft","","",1996.0
64972682,"355 1st St UNIT 1503, San Francisco, CA",37787029,-122393600,False,1.0,1.0,795.0,"sqft","","",2004.0
15078866,"753-755 Oak St, San Francisco, CA",37773576,-122431663,False,"",2.0,2430.0,"sqft",3781.0,"sqft",1890.0
15152307,"1315-1317 Kansas St, San Francisco, CA",37752990,-122402141,False,"",2.0,2520.0,"sqft",1875.0,"sqft",1924.0
15077705,"601 Van Ness Ave APT 605, San Francisco, CA",37781386,-122421406,False,2.0,2.0,1072.0,"sqft","","",1982.0
89236772,"36 Heather Ave, San Francisco, CA",37785161,-122452628,False,1.0,1.0,906.0,"sqft","","",1949.0
122063856,"1268 Lombard St # 2, San Francisco, CA",37801884,-122422424,False,3.0,2.0,1860.0,"sqft","","",2013.0
15199299,"95 Red Rock Way APT 303M, San Francisco, CA",37746324,-122441517,True,"",1.0,592.0,"sqft","","",1972.0
15149977,"734 Vermont St, San Francisco, CA",37759734,-122404338,False,"",2.0,2360.0,"sqft",2495.0,"sqft",1907.0
15200247,"43 Everson St, San Francisco, CA",37738321,-122430068,False,6.0,3.5,4305.0,"sqft",5227.0,"sqft",1965.0
2101156735,"333 Potrero Ave, San Francisco, CA",37765266,-122407150,True,"","",1776.0,"sqft",3746.0,"sqft",1905.0
69820025,"270 Valencia St APT 503, San Francisco, CA",37768520,-122422592,False,2.0,1.0,747.0,"sqft","","",2005.0
64969751,"2412 Harrison St APT 104, San Francisco, CA",37758487,-122412814,False,2.0,3.0,1723.0,"sqft","","",2002.0
119685946,"281 Clinton Park, San Francisco, CA",37768856,-122426261,False,3.0,1.0,1532.0,"sqft","","",1916.0
80741391,"340 6th St UNIT 303, San Francisco, CA",37777801,-122405227,False,"","",2176.0,"sqft",4500.0,"sqft",1997.0
15135411,"52 Marne Ave, San Francisco, CA",37739544,-122459379,False,4.0,2.5,1648.0,"sqft",3484.0,"sqft",1926.0
15180236,"168 Jersey St, San Francisco, CA",37751043,-122428983,False,4.0,4.5,1140.0,"sqft",2848.0,"sqft",1900.0
15141568,"306 Santa Ana Ave, San Francisco, CA",37731590,-122468143,False,4.0,3.0,2663.0,"sqft",4499.0,"sqft",1925.0
15075410,"2015 Pine St # A, San Francisco, CA",37788219,-122429286,False,1.0,1.0,708.0,"sqft","","",1900.0
15167958,"134 Naples St, San Francisco, CA",37726623,-122427192,False,2.0,1.0,1125.0,"sqft",2495.0,"sqft",1925.0
15166222,"387-389 Silver Ave, San Francisco, CA",37728757,-122428615,False,"",2.0,2750.0,"sqft",2491.0,"sqft",1910.0
15138442,"587 Mangels Ave, San Francisco, CA",37732860,-122450922,False,3.0,2.0,1190.0,"sqft",1742.0,"sqft",1936.0
15109410,"1622 21st Ave, San Francisco, CA",37757408,-122478512,False,2.0,1.0,1275.0,"sqft",3049.0,"sqft",1936.0
124850278,"8 Octavia St UNIT 401, San Francisco, CA",37772548,-122423362,False,2.0,2.0,968.0,"sqft","","",2014.0
15092455,"3535 Clement St, San Francisco, CA",37781184,-122497425,False,4.0,3.0,2500.0,"sqft",3886.0,"sqft",1919.0
15130377,"4142 21st St, San Francisco, CA",37756134,-122437506,False,3.0,3.0,2682.0,"sqft",2438.0,"sqft",1908.0
15067896,"1250 Jones St APT 802, San Francisco, CA",37793071,-122414049,False,1.0,1.0,1115.0,"sqft","","",1929.0
15081960,"2921 Washington St APT 5, San Francisco, CA",37790535,-122441409,False,1.0,1.0,1070.0,"sqft","","",1916.0
15166004,"26 Stoneybrook Ave, San Francisco, CA",37730479,-122421986,False,2.0,1.0,862.0,"sqft",2151.0,"sqft",1942.0
80743040,"188 S Park St APT 6, San Francisco, CA",37781016,-122395070,False,3.0,2.5,1456.0,"sqft","","",2002.0
2101028916,"251 Missouri St, San Francisco, CA",37763202,-122396270,False,4.0,3.0,2301.0,"sqft","","",1900.0
15100149,"806 39th Ave, San Francisco, CA",37773556,-122499019,False,"",1.0,1375.0,"sqft",2374.0,"sqft",1926.0
15096577,"739 48th Ave, San Francisco, CA",37774398,-122509364,False,"",2.0,1368.0,"sqft",3000.0,"sqft",1957.0
15140158,"390 Capistrano Ave, San Francisco, CA",37725816,-122438926,False,4.0,4.0,2314.0,"sqft",3049.0,"sqft",1924.0
15144738,"3452-3456 19TH St, San Francisco, CA",37760364,-122420463,False,"",3.0,3081.0,"sqft",2125.0,"sqft",1907.0
69819469,"250 King St UNIT 1304, San Francisco, CA",37777645,-122393430,False,1.0,1.0,587.0,"sqft","","",2004.0
96013386,"4056 18th St, San Francisco, CA",37761173,-122434059,False,3.0,1.0,1659.0,"sqft","","",1901.0
115828679,"480 Mission Bay Blvd N UNIT 809, San Francisco, CA",37771155,-122389034,False,2.0,2.0,1261.0,"sqft","","",2012.0
69820026,"270 Valencia St APT 505, San Francisco, CA",37768520,-122422592,False,1.0,1.0,657.0,"sqft","","",2005.0
15102806,"1300 Funston Ave, San Francisco, CA",37763717,-122470365,False,"",2.0,1050.0,"sqft",1438.0,"sqft",1941.0
15088769,"80 Mclaren Ave, San Francisco, CA",37786532,-122489620,False,4.0,5.0,6473.0,"sqft",9628.0,"sqft",1924.0
15154370,"1201 Egbert Ave, San Francisco, CA",37720438,-122389171,False,"",1.0,1157.0,"sqft",2000.0,"sqft",1925.0
83154048,"55 Page St APT 415, San Francisco, CA",37773891,-122421875,False,1.0,1.0,750.0,"sqft","","",2008.0
15121430,"2394-2396 48TH Ave, San Francisco, CA",37741834,-122506557,False,"",2.0,2300.0,"sqft",1438.0,"sqft",1949.0
111930969,"860 Waller St APT 2, San Francisco, CA",37770488,-122437927,False,2.0,1.0,"","","","",""
15130492,"4354 21st St, San Francisco, CA",37755507,-122439791,False,3.0,2.0,1553.0,"sqft",2478.0,"sqft",1925.0
2099829492,"264 Dore St, San Francisco, CA",37771260,-122409700,True,"",2.0,4000.0,"sqft","","",""
2100651320,"3330 Clay St # C, San Francisco, CA",37789264,-122447761,False,2.0,2.0,1283.0,"sqft","","",1910.0
15112775,"1863 30th Ave, San Francisco, CA",37752537,-122488501,False,2.0,1.0,1319.0,"sqft",2996.0,"sqft",1939.0
15197693,"87 Clearfield Dr, San Francisco, CA",37732345,-122491719,False,3.0,2.0,1386.0,"sqft",3184.0,"sqft",1951.0
15068580,"1177 California St APT 423, San Francisco, CA",37791089,-122413658,True,"",1.0,706.0,"sqft","","",1978.0
15078423,"301 Gough St # G, San Francisco, CA",37776184,-122423007,False,"","",936.0,"sqft","","",""
15070255,"146 Avila St, San Francisco, CA",37801998,-122440411,False,3.0,3.0,2100.0,"sqft",2495.0,"sqft",1924.0
15138591,"231 Mangels Ave, San Francisco, CA",37732878,-122442869,False,3.0,2.0,1354.0,"sqft",2613.0,"sqft",1957.0
15073090,"2002 Pacific Ave APT 4, San Francisco, CA",37794429,-122428513,False,3.0,3.5,3291.0,"sqft","","",1961.0
2100646549,"1529 Golden Gate Ave, San Francisco, CA",37778720,-122436600,False,2.0,2.0,2120.0,"sqft","","",1900.0
15104379,"1466 44th Ave, San Francisco, CA",37759294,-122503370,False,2.0,1.0,1130.0,"sqft",3049.0,"sqft",1926.0
15151938,"1248 Utah St, San Francisco, CA",37753647,-122405683,False,4.0,4.0,2770.0,"sqft",2247.0,"sqft",1915.0
64972881,"1 Crescent Way APT 1402, San Francisco, CA",37710850,-122390182,False,2.0,2.0,1063.0,"sqft","","",2001.0
15147481,"469 Clementina St APT 12, San Francisco, CA",37779336,-122405351,False,1.0,1.0,600.0,"sqft","","",1993.0
64969840,"140 S Van Ness Ave UNIT 746, San Francisco, CA",37771585,-122418825,False,2.0,2.0,1255.0,"sqft","","",2002.0
15131740,"4365 23rd St, San Francisco, CA",37752297,-122440046,False,3.0,2.0,1567.0,"sqft",2835.0,"sqft",1939.0
15076294,"1450 Post St APT 1006, San Francisco, CA",37786361,-122425831,False,"","",545.0,"sqft","","",1992.0
15147378,"180 7th St # 408, San Francisco, CA",37778082,-122410082,False,1.0,1.0,470.0,"sqft","","",1992.0
15178217,"137 Seville St, San Francisco, CA",37711226,-122436500,False,4.0,1.0,1288.0,"sqft",2657.0,"sqft",1926.0
15184501,"1231 Bosworth St, San Francisco, CA",37735495,-122441225,False,1.0,1.0,600.0,"sqft",2661.0,"sqft",1910.0
15176924,"638 Sawyer St, San Francisco, CA",37709184,-122416225,False,3.0,2.0,1320.0,"sqft",2613.0,"sqft",1947.0
89238591,"6 Mint Plz APT 601A, San Francisco, CA",37783080,-122407541,False,1.0,1.0,606.0,"sqft","","",1900.0
82785995,"1234 Howard St # 2B3, San Francisco, CA",37775993,-122412506,False,1.0,1.0,888.0,"sqft","","",2007.0
83154302,"888 7th St UNIT 308, San Francisco, CA",37770378,-122401062,False,1.0,1.0,537.0,"sqft","","",2008.0
15200386,"232 Bemis St, San Francisco, CA",37736524,-122431895,False,2.0,1.0,1000.0,"sqft",3497.0,"sqft",1904.0
15108727,"1667 34th Ave, San Francisco, CA",37756010,-122493047,False,2.0,1.0,1350.0,"sqft",3049.0,"sqft",1940.0
15176077,"797 Athens St, San Francisco, CA",37715461,-122432755,False,2.0,1.0,925.0,"sqft",2613.0,"sqft",1908.0
82785479,"750 Van Ness Ave # V704, San Francisco, CA",37782379,-122420166,True,"",1.0,395.0,"sqft","","",2008.0
15193805,"270 Bright St, San Francisco, CA",37715614,-122463238,False,2.0,1.0,1010.0,"sqft",2500.0,"sqft",1928.0
21698704,"912 Corbett Ave # 2, San Francisco, CA",37752317,-122443923,False,3.0,2.0,1590.0,"sqft","","",1999.0
80755226,"2600 18th St STE 22, San Francisco, CA",37762136,-122408479,False,2.0,2.0,1662.0,"sqft","","",1999.0
15150841,"632 Mississippi St, San Francisco, CA",37758382,-122394495,False,2.0,1.0,1100.0,"sqft",2495.0,"sqft",1922.0
59700193,"588 Arguello Blvd, San Francisco, CA",37779630,-122458510,False,2.0,1.0,1154.0,"sqft","","",1940.0
15089098,"22 22nd Ave, San Francisco, CA",37786828,-122481673,False,5.0,5.0,5610.0,"sqft",0.32,"ac",1926.0
15107784,"1534 44th Ave, San Francisco, CA",37757978,-122503277,False,3.0,3.0,1325.0,"sqft",3000.0,"sqft",1936.0
15191721,"166 Del Monte St, San Francisco, CA",37715044,-122444755,False,2.0,1.0,977.0,"sqft",3049.0,"sqft",1926.0
89236680,"1816 Castro St, San Francisco, CA",37747035,-122433868,False,2.0,1.0,884.0,"sqft","","",1918.0
83153276,"964 Potrero Ave, San Francisco, CA",37756742,-122407035,False,"",1.0,1130.0,"sqft","","",1906.0
89240297,"733 Front St UNIT 509, San Francisco, CA",37798027,-122400093,False,1.0,1.0,890.0,"sqft","","",2007.0
64969458,"320 Alabama St APT 11, San Francisco, CA",37765164,-122412750,False,3.0,2.5,1809.0,"sqft","","",2003.0
2100835351,"1676 Newcomb Ave, San Francisco, CA",37736278,-122391098,"","","","","","","",1900.0
59779608,"1 Mono St # B, San Francisco, CA",37758340,-122443425,False,"","",1142.0,"sqft","","",1968.0
64969444,"140 S Van Ness Ave UNIT 619, San Francisco, CA",37771585,-122418825,False,2.0,2.0,1075.0,"sqft","","",2002.0
122246414,"1 Hawthorne St UNIT 22E, San Francisco, CA",37785770,-122398872,False,2.0,2.0,1241.0,"sqft","","",2010.0
63107226,"3981 Alemany Blvd APT 206, San Francisco, CA",37710480,-122467645,False,1.0,1.0,670.0,"sqft","","",2002.0
15113076,"2845 Noriega St, San Francisco, CA",37753250,-122494457,False,3.0,2.5,2180.0,"sqft",2931.0,"sqft",1947.0
15075139,"2215 California St, San Francisco, CA",37788944,-122431099,False,5.0,6.0,3485.0,"sqft",3454.0,"sqft",1900.0
15067302,"948 Jackson St, San Francisco, CA",37795662,-122410789,False,"",4.0,4362.0,"sqft",1459.0,"sqft",1908.0
15145732,"507 Capp St, San Francisco, CA",37758302,-122417615,False,4.0,2.5,2262.0,"sqft",4800.0,"sqft",1900.0
15108650,"1618 38th Ave, San Francisco, CA",37756672,-122496738,False,3.0,1.0,1775.0,"sqft",3001.0,"sqft",1941.0
64971431,"527 Broderick St, San Francisco, CA",37775169,-122439907,False,3.0,3.0,1518.0,"sqft","","",1900.0
15087483,"721 Frederick St, San Francisco, CA",37765465,-122456295,False,1.0,1.0,590.0,"sqft","","",1990.0
15140288,"28 Raleigh Ave, San Francisco, CA",37727461,-122442447,False,2.0,1.0,1000.0,"sqft",2613.0,"sqft",1926.0
15081334,"2947 Jackson St, San Francisco, CA",37791050,-122443590,False,3.0,2.0,2100.0,"sqft","","",1939.0
15096484,"716 Great Hwy # 1, San Francisco, CA",37774947,-122510650,False,3.0,2.0,1600.0,"sqft","","",1990.0
15107313,"1551 32nd Ave, San Francisco, CA",37758242,-122491054,False,2.0,1.0,1300.0,"sqft",2996.0,"sqft",1937.0
15153617,"1087 Palou Ave, San Francisco, CA",37728354,-122381454,False,3.0,2.0,1452.0,"sqft",1873.0,"sqft",1900.0
15179361,"1142 Prague St, San Francisco, CA",37710290,-122438850,True,"",2.0,1770.0,"sqft",3349.0,"sqft",1946.0
15126767,"355 Buena Vista Ave E UNIT 506, San Francisco, CA",37767292,-122439918,False,1.0,1.0,815.0,"sqft","","",1986.0
2101105851,"41 Collingwood St, San Francisco, CA",37761579,-122436123,False,3.0,1.0,1496.0,"sqft","","",1908.0
15186139,"163 Monterey Blvd, San Francisco, CA",37731291,-122438902,False,3.0,2.0,1476.0,"sqft",2809.0,"sqft",1939.0
80735775,"650 Delancey St APT 203, San Francisco, CA",37782775,-122389686,False,2.0,2.0,1619.0,"sqft","","",1996.0
125090873,"1379 29TH Ave #V, San Francisco, CA",37761696,-122487791,"","","","","",188.0,"sqft",""
15171998,"1150 Bowdoin St, San Francisco, CA",37721520,-122409051,False,3.0,1.0,924.0,"sqft",2996.0,"sqft",1951.0
15129888,"3358-3360 Market St, San Francisco, CA",37757699,-122443641,False,"",3.0,3025.0,"sqft",5488.0,"sqft",1906.0
15158905,"28 Williams Ave, San Francisco, CA",37729497,-122393183,False,2.0,2.0,1250.0,"sqft",1250.0,"sqft",1930.0
15136476,"646 Los Palmos Dr, San Francisco, CA",37735214,-122456586,False,5.0,3.0,2956.0,"sqft",3027.0,"sqft",1979.0
15084557,"26 Rossi Ave, San Francisco, CA",37779640,-122456218,False,7.0,3.0,4361.0,"sqft",3428.0,"sqft",1941.0
2122992200,"129 Octavia St, San Francisco, CA",37773192,-122424037,True,"","",3655.0,"sqft","","",1883.0
15165953,"14 Stoneyford Ave, San Francisco, CA",37730923,-122421186,False,3.0,1.0,1158.0,"sqft",2291.0,"sqft",1942.0
15111575,"1706 12th Ave, San Francisco, CA",37756240,-122468725,False,4.0,2.0,1861.0,"sqft",2021.0,"sqft",1938.0
52422775,"219 Brannan St UNIT 1B, San Francisco, CA",37782575,-122390364,False,2.0,2.0,900.0,"sqft","","",2000.0
15186967,"344 Moncada Way, San Francisco, CA",37729763,-122469902,False,2.0,1.0,1778.0,"sqft",5510.0,"sqft",1925.0
15154183,"1459-1461 Thomas Ave, San Francisco, CA",37728719,-122388835,False,6.0,3.0,1950.0,"sqft",2500.0,"sqft",1900.0
15082795,"25-29 Parker Ave #27, San Francisco, CA",37785632,-122455073,False,2.0,2.0,1092.0,"sqft","","",1909.0
15157891,"61 Waterville St, San Francisco, CA",37735270,-122402488,False,"",7.0,1734.0,"sqft",2495.0,"sqft",1912.0
15067583,"946 Stockton St APT 6B, San Francisco, CA",37794715,-122407810,False,"",2.0,710.0,"sqft","","",1970.0
15081273,"2801 Jackson St # 12, San Francisco, CA",37791415,-122441445,False,2.0,1.0,1330.0,"sqft","","",1906.0
15093047,"554 46th Ave, San Francisco, CA",37778042,-122506661,False,2.0,1.0,830.0,"sqft",644.0,"sqft",1900.0
15093645,"505-507 32ND Ave, San Francisco, CA",37779468,-122492435,False,"",4.0,2376.0,"sqft",1437.0,"sqft",1958.0
15172839,"1132 Goettingen St, San Francisco, CA",37717968,-122403125,False,4.0,2.5,1586.0,"sqft",1742.0,"sqft",1947.0
59700333,"1 Mono St # B, San Francisco, CA",37758336,-122443411,False,2.0,1.5,1142.0,"sqft","","",1968.0
15192957,"601 Capitol Ave, San Francisco, CA",37715924,-122459257,False,4.0,2.0,2008.0,"sqft",3428.0,"sqft",1977.0
15157054,"19 Bridgeview Dr, San Francisco, CA",37734200,-122394079,False,3.0,2.0,1092.0,"sqft",2062.0,"sqft",1944.0
15187751,"1146 Capitol Ave, San Francisco, CA",37722710,-122458890,False,4.0,4.0,1717.0,"sqft",2809.0,"sqft",1922.0
15090454,"286 27th Ave, San Francisco, CA",37784078,-122486930,False,2.0,1.0,1367.0,"sqft","","",1924.0
67394276,"400 Beale St APT 408, San Francisco, CA",37786910,-122390925,False,1.0,1.0,694.0,"sqft","","",2002.0
15123671,"2579 30th Ave, San Francisco, CA",37739209,-122487574,False,"",2.0,1475.0,"sqft",3000.0,"sqft",1955.0
2100830039,"1731 Larkin St APT 3, San Francisco, CA",37793838,-122420013,False,2.0,2.0,"","","","",""
15135625,"15 Santa Clara Ave, San Francisco, CA",37739074,-122465767,False,5.0,2.0,2515.0,"sqft",2922.0,"sqft",1921.0
119584658,"89 Montana St, San Francisco, CA",37716415,-122455688,False,4.0,4.5,3140.0,"sqft","","",2012.0
15119582,"2283 24th Ave, San Francisco, CA",37745018,-122481490,False,5.0,4.0,2415.0,"sqft",2374.0,"sqft",1931.0
15154997,"76 Jennings Ct, San Francisco, CA",37717061,-122397018,False,3.0,2.0,1212.0,"sqft","","",1995.0
15149454,"362-364 Connecticut St, San Francisco, CA",37761690,-122397727,False,4.0,3.5,1725.0,"sqft",2495.0,"sqft",1907.0
15189406,"178 Jules Ave, San Francisco, CA",37721438,-122460928,False,3.0,1.0,1350.0,"sqft",2809.0,"sqft",1946.0
15066281,"1807 Jones St, San Francisco, CA",37797920,-122415745,False,2.0,2.0,1467.0,"sqft",3023.0,"sqft",1922.0
15137033,"71 Los Palmos Dr, San Francisco, CA",37734774,-122447415,False,3.0,1.5,1278.0,"sqft",2178.0,"sqft",1955.0
15131525,"688-690 Douglass St, San Francisco, CA",37752805,-122438922,False,5.0,4.0,3500.0,"sqft",2495.0,"sqft",1908.0
15125578,"2651 15th Ave, San Francisco, CA",37738534,-122471369,False,2.0,2.0,2057.0,"sqft",3188.0,"sqft",1948.0
15111533,"1732-1734 Funston Ave, San Francisco, CA",37755857,-122469707,False,"",2.0,2524.0,"sqft",2996.0,"sqft",1954.0
15078940,"706 Haight St, San Francisco, CA",37771865,-122434050,False,2.0,2.0,1463.0,"sqft","","",1997.0
15168004,"130 Vienna St, San Francisco, CA",37726299,-122426347,False,4.0,3.0,1853.0,"sqft",2500.0,"sqft",1907.0
89228573,"901 Bush St APT 307, San Francisco, CA",37789520,-122412277,False,1.0,1.0,477.0,"sqft","","",1909.0
15196060,"160 Goethe St, San Francisco, CA",37709267,-122459610,False,"",1.0,1460.0,"sqft",2495.0,"sqft",1918.0
15128468,"3092 Market St, San Francisco, CA",37761083,-122443454,False,3.0,3.0,2115.0,"sqft",1742.0,"sqft",2003.0
15129685,"53 Clarendon Ave, San Francisco, CA",37758639,-122449963,False,4.0,3.0,3016.0,"sqft",4656.0,"sqft",1920.0
15185909,"55 Mangels Ave, San Francisco, CA",37732880,-122438822,False,3.0,2.0,1480.0,"sqft",2613.0,"sqft",1957.0
124852223,"534 Leland Ave #V, San Francisco, CA",37714721,-122414497,"","","","","",2495.0,"sqft",1900.0
15154015,"1401 Shafter Ave, San Francisco, CA",37728789,-122387291,False,2.0,2.0,1412.0,"sqft",2613.0,"sqft",1929.0
15101998,"1259 18th Ave, San Francisco, CA",37764358,-122476436,False,3.0,3.0,2236.0,"sqft",3049.0,"sqft",1924.0
15144087,"29 Dorland St, San Francisco, CA",37762093,-122424584,False,4.0,3.5,3455.0,"sqft",2613.0,"sqft",1907.0
96018886,"300 Berry St UNIT 1212, San Francisco, CA",37773929,-122396240,False,2.0,2.0,966.0,"sqft","","",2009.0
2101147349,"244 Precita Ave, San Francisco, CA",37747330,-122415110,False,1.0,1.0,625.0,"sqft","","",1908.0
15127090,"262 Castro St, San Francisco, CA",37764602,-122435716,False,2.0,2.0,848.0,"sqft",3358.0,"sqft",1906.0
80741376,"1310 Minnesota St # 29, San Francisco, CA",37753700,-122390068,False,1.0,2.0,1000.0,"sqft","","",2002.0
125088462,"748 Innes Ave # 303, San Francisco, CA",37730567,-122372703,False,1.0,1.0,775.0,"sqft","","",2011.0
15101817,"1246 25th Ave, San Francisco, CA",37764260,-122483293,False,2.0,2.0,1760.0,"sqft",3000.0,"sqft",1940.0
15068551,"1177 California St APT 501, San Francisco, CA",37791089,-122413658,False,1.0,1.0,884.0,"sqft","","",1978.0
15077403,"1310 Scott St # 40, San Francisco, CA",37782280,-122436820,False,3.0,2.0,1270.0,"sqft","","",1986.0
15133509,"120 Oshaughnessy Blvd, San Francisco, CA",37743896,-122450674,False,3.0,1.0,1300.0,"sqft",2639.0,"sqft",1952.0
69819930,"2311 Scott St APT 1, San Francisco, CA",37791370,-122439704,False,3.0,2.0,1986.0,"sqft","","",1965.0
15065140,"1407 Montgomery St APT 2, San Francisco, CA",37802299,-122404941,False,1.0,1.0,1000.0,"sqft","","",1870.0
15070235,"180 Alhambra St, San Francisco, CA",37801939,-122439299,False,"",2.0,2864.0,"sqft",2286.0,"sqft",1925.0
15077929,"601 Van Ness Ave APT 405, San Francisco, CA",37781386,-122421406,False,2.0,2.0,881.0,"sqft","","",1982.0
79841177,"350 Broderick St APT 226, San Francisco, CA",37773649,-122438870,False,2.0,2.0,928.0,"sqft","","",2007.0
15068857,"1001 Pine St APT 608, San Francisco, CA",37790348,-122412568,True,"",1.0,450.0,"sqft","","",1964.0
2101169168,"688 Douglass St, San Francisco, CA",37752803,-122438919,True,"","",3500.0,"sqft",2495.0,"sqft",1908.0
15072510,"2535 Vallejo St, San Francisco, CA",37794444,-122438979,False,"",4.0,4065.0,"sqft",3781.0,"sqft",1908.0
15069883,"59 Rico Way, San Francisco, CA",37804909,-122439650,False,3.0,1.5,1675.0,"sqft",2613.0,"sqft",1925.0
79843912,"1327 Cabrillo St, San Francisco, CA",37774707,-122472938,False,3.0,1.0,1755.0,"sqft","","",1922.0
15149547,"361 Texas St, San Francisco, CA",37761845,-122395171,False,3.0,2.0,2080.0,"sqft",2495.0,"sqft",1906.0
15181090,"720-722 Clipper St, San Francisco, CA",37748866,-122440925,False,5.0,4.0,3202.0,"sqft",2581.0,"sqft",1976.0
15107419,"1573 34th Ave, San Francisco, CA",37757766,-122493171,False,3.0,2.0,2400.0,"sqft",3300.0,"sqft",1933.0
15092835,"149 Seal Rock Dr, San Francisco, CA",37780446,-122508816,False,2.0,1.0,1275.0,"sqft",2500.0,"sqft",1941.0
64972340,"499 33rd Ave APT 305, San Francisco, CA",37779990,-122493690,False,4.0,"",2397.0,"sqft","","",2004.0
15186904,"1257 Alemany Blvd, San Francisco, CA",37730019,-122432126,False,4.0,3.0,2133.0,"sqft",2247.0,"sqft",1929.0
15084954,"1954 Golden Gate Ave, San Francisco, CA",37778420,-122443073,False,2.0,1.0,1515.0,"sqft","","",1895.0
64971339,"3466 Scott St, San Francisco, CA",37802104,-122441277,False,2.0,1.0,1371.0,"sqft","","",1925.0
15183460,"68 30TH St, San Francisco, CA",37742601,-122422378,False,"",3.0,2800.0,"sqft",3049.0,"sqft",1908.0
15079279,"101-105 Steiner St, San Francisco, CA",37769994,-122431983,False,"",3.0,6726.0,"sqft",2735.0,"sqft",1900.0
15145020,"3928 20th St, San Francisco, CA",37758289,-122428794,False,4.0,4.0,3500.0,"sqft",2848.0,"sqft",1913.0
15087641,"805-807 Clayton St, San Francisco, CA",37766773,-122448261,False,"","",2950.0,"sqft",2495.0,"sqft",1910.0
59779295,"2341 Francisco St, San Francisco, CA",37800533,-122443740,False,2.0,2.0,1415.0,"sqft","","",1927.0
15066959,"1300 Pacific Ave, San Francisco, CA",37795805,-122416840,True,"",2.0,989.0,"sqft","","",1910.0
89240616,"301 Main St # T23C, San Francisco, CA",37789333,-122391698,False,1.0,1.0,809.0,"sqft","","",2008.0
15179953,"4475 24th St APT 2, San Francisco, CA",37750616,-122442268,False,2.0,1.0,837.0,"sqft","","",1976.0
15143976,"648-652 S Van Ness Ave, San Francisco, CA",37762704,-122417605,False,2.0,1.0,4275.0,"sqft",3062.0,"sqft",1911.0
15167071,"131 Brussels St, San Francisco, CA",37730359,-122406597,False,4.0,3.0,2269.0,"sqft",2761.0,"sqft",1916.0
15146149,"849 Sanchez St, San Francisco, CA",37755720,-122429819,False,3.0,3.5,2935.0,"sqft",2212.0,"sqft",1938.0
