"ID","Address","Latitude","Longitude","DateOfSale","SalePrice","IsAStudio","Beds","Baths","Size","LotSize","BuiltInYear"
15183874,"126-128 Randall St, San Francisco, CA",37.739965,-122.426166,"12/15/15",1.1,0.0,5.0,4.0,2430.0,2500.0,1986.0
15183908,"1759-1761 Dolores St, San Francisco, CA",37.741487,-122.423862,"11/12/15",1.65,1.0,"","",1820.0,1306.0,1910.0
15183957,"112 Chenery St, San Francisco, CA",37.73954,-122.425828,"11/13/15",1.68,0.0,3.0,2.0,1235.0,1742.0,1927.0
15184501,"1231 Bosworth St, San Francisco, CA",37.735495,-122.441225,"12/23/15",0.8989999999999999,0.0,1.0,1.0,600.0,2661.0,1910.0
15184555,"382 Surrey St, San Francisco, CA",37.735936,-122.438508,"12/24/15",1.9,0.0,3.0,2.5,1625.0,2953.0,1966.0
15184575,"2576 Diamond St, San Francisco, CA",37.737683,-122.43496,"12/16/15",1.26,0.0,2.0,2.0,878.0,2500.0,1906.0
15184648,"2563 Diamond St, San Francisco, CA",37.737921,-122.43441,"11/30/15",1.9,0.0,3.0,2.0,1885.0,2500.0,1950.0
15184744,"2 College Ter, San Francisco, CA",37.734448,-122.425856,"12/4/15",1.13,0.0,2.0,2.0,1606.0,1716.0,1915.0
15185002,"3001 Castro St, San Francisco, CA",37.735783,-122.432356,"12/21/15",1.7,0.0,4.0,3.0,2755.0,2657.0,1927.0
15185003,"283 Bemis St, San Francisco, CA",37.735807,-122.43219,"12/10/15",2.15,0.0,4.0,3.0,2020.0,2500.0,1938.0
15185004,"277 Bemis St, San Francisco, CA",37.73585,-122.432123,"11/20/15",1.15,0.0,2.0,1.0,950.0,2495.0,1956.0
15185372,"2711 Diamond St, San Francisco, CA",37.735889,-122.434112,"12/14/15",0.142,0.0,"",1.0,1022.0,2012.0,1900.0
15185668,"130 Chilton Ave, San Francisco, CA",37.73361,-122.437073,"11/23/15",1.06,0.0,2.0,1.0,728.0,2500.0,1925.0
15185909,"55 Mangels Ave, San Francisco, CA",37.73288,-122.438822,"12/1/15",1.45,0.0,3.0,2.0,1480.0,2613.0,1957.0
15186111,"106 Circular Ave, San Francisco, CA",37.731109,-122.438211,"12/4/15",0.728,0.0,2.0,1.0,1064.0,2178.0,1941.0
15186139,"163 Monterey Blvd, San Francisco, CA",37.731291,-122.438902,"12/16/15",1.28,0.0,3.0,2.0,1476.0,2809.0,1939.0
15186444,"80 Danton St, San Francisco, CA",37.73108,-122.432626,"11/23/15",1.61,0.0,3.0,3.0,2000.0,2500.0,1906.0
15186758,"70 Cotter St, San Francisco, CA",37.728033,-122.434204,"11/25/15",0.85,0.0,3.0,1.0,1290.0,2613.0,1909.0
15186904,"1257 Alemany Blvd, San Francisco, CA",37.730019,-122.432126,"11/24/15",1.06,0.0,4.0,3.0,2133.0,2247.0,1929.0
15186967,"344 Moncada Way, San Francisco, CA",37.729763,-122.469902,"12/16/15",1.42,0.0,2.0,1.0,1778.0,5510.0,1925.0
15187023,"501 Junipero Serra Blvd, San Francisco, CA",37.728731,-122.471256,"11/23/15",1.7,0.0,4.0,2.0,2327.0,9147.0,1924.0
15187172,"255 Corona St, San Francisco, CA",37.726278,-122.467069,"11/12/15",2.1,0.0,3.0,3.0,3027.0,8276.0,1922.0
15187751,"1146 Capitol Ave, San Francisco, CA",37.72271,-122.45889,"12/16/15",1.01,0.0,4.0,4.0,1717.0,2809.0,1922.0
15188028,"229 Lee Ave, San Francisco, CA",37.722358,-122.45445,"12/7/15",0.22749999999999998,0.0,"",2.0,2298.0,4316.0,1905.0
15188066,"44 Holloway Ave, San Francisco, CA",37.722072,-122.453855,"11/18/15",0.6385,0.0,2.0,1.0,878.0,2500.0,1901.0
15188349,"1988 Alemany Blvd, San Francisco, CA",37.72044,-122.43969,"12/30/15",0.86,0.0,3.0,1.0,1466.0,1646.0,1939.0
15188382,"1145 Cayuga Ave, San Francisco, CA",37.719885,-122.441105,"12/30/15",1.05,0.0,3.0,1.0,1590.0,2178.0,1941.0
15188390,"1119 Cayuga Ave, San Francisco, CA",37.72037,-122.440519,"12/4/15",0.9249999999999999,0.0,"",1.0,1188.0,2448.0,1939.0
15188851,"154 Tara St, San Francisco, CA",37.720786,-122.449193,"11/25/15",0.7999999999999999,0.0,4.0,3.0,1100.0,2600.0,1940.0
15188921,"158 Howth St, San Francisco, CA",37.721467,-122.450821,"12/14/15",0.85,0.0,4.0,3.0,995.0,2613.0,1925.0
15189028,"111 Harold Ave, San Francisco, CA",37.720294,-122.453327,"1/11/16",0.72,0.0,2.0,1.0,1087.0,1742.0,1947.0
15189406,"178 Jules Ave, San Francisco, CA",37.721438,-122.460928,"12/24/15",0.8215,0.0,3.0,1.0,1350.0,2809.0,1946.0
15190222,"414 Shields St, San Francisco, CA",37.718115,-122.46656,"11/25/15",0.835,0.0,2.0,1.0,781.0,2495.0,1946.0
15190654,"549 Grafton Ave, San Francisco, CA",37.719852,-122.459013,"11/24/15",0.7799999999999999,0.0,2.0,1.0,1092.0,2475.0,1915.0
15190928,"284 Howth St, San Francisco, CA",37.719944,-122.451772,"11/10/15",0.718,0.0,2.0,1.0,1280.0,2247.0,1930.0
15191017,"229 Tara St, San Francisco, CA",37.719518,-122.449364,"11/13/15",0.89,0.0,3.0,1.0,2050.0,2639.0,1931.0
15191082,"378 Mount Vernon Ave, San Francisco, CA",37.718357,-122.44772,"12/4/15",0.9009999999999999,0.0,2.0,1.0,1210.0,2199.0,1939.0
15191102,"267 Niagara Ave, San Francisco, CA",37.718471,-122.445671,"12/16/15",0.8815,0.0,2.0,1.0,1250.0,2178.0,1931.0
15191204,"56 Restani Way, San Francisco, CA",37.718088,-122.443457,"12/18/15",0.8099999999999999,0.0,"",2.0,1540.0,2356.0,1954.0
15191699,"55 Mount Vernon Ave, San Francisco, CA",37.715268,-122.443871,"12/7/15",0.75,0.0,"",1.0,930.0,1912.0,1925.0
15191721,"166 Del Monte St, San Francisco, CA",37.715044,-122.444755,"1/22/16",0.7749999999999999,0.0,2.0,1.0,977.0,3049.0,1926.0
15192245,"268 Thrift St, San Francisco, CA",37.717704,-122.461487,"11/25/15",0.75,0.0,2.0,1.0,1000.0,3049.0,1953.0
15192331,"265 Thrift St, San Francisco, CA",37.717181,-122.461318,"12/11/15",0.7,0.0,"",2.0,2529.0,4499.0,1909.0
15192431,"188 Montana St, San Francisco, CA",37.716834,-122.458657,"12/1/15",0.58,0.0,2.0,1.0,1173.0,2613.0,1907.0
15192647,"2670 San Jose Ave, San Francisco, CA",37.714831,-122.451887,"12/23/15",0.756,0.0,3.0,1.0,1001.0,2613.0,1949.0
15192957,"601 Capitol Ave, San Francisco, CA",37.715924,-122.459257,"1/11/16",0.7999999999999999,0.0,4.0,2.0,2008.0,3428.0,1977.0
15193738,"400 Head St, San Francisco, CA",37.71444,-122.464169,"11/16/15",0.7,0.0,2.0,1.0,1162.0,1742.0,1946.0
15193805,"270 Bright St, San Francisco, CA",37.715614,-122.463238,"1/8/16",0.75,0.0,2.0,1.0,1010.0,2500.0,1928.0
15193859,"265 Minerva St, San Francisco, CA",37.715491,-122.461202,"11/12/15",0.6589999999999999,0.0,2.0,1.5,967.0,3123.0,1940.0
15194192,"169 Whipple Ave, San Francisco, CA",37.711724,-122.449278,"11/27/15",0.7999999999999999,0.0,3.0,1.0,1200.0,2495.0,1928.0
15194725,"38 Sadowa St, San Francisco, CA",37.712576,-122.455284,"11/20/15",0.72,0.0,3.0,2.5,1360.0,2250.0,1910.0
15194972,"174 Victoria St, San Francisco, CA",37.713859,-122.465018,"12/9/15",0.72,0.0,3.0,1.0,984.0,2495.0,1940.0
15195039,"154 Arch St, San Francisco, CA",37.713502,-122.46681,"12/24/15",0.906667,0.0,5.0,3.0,1900.0,2613.0,1940.0
15195183,"3916 Alemany Blvd, San Francisco, CA",37.711527,-122.467755,"12/30/15",0.39999999999999997,0.0,3.0,2.0,1300.0,2553.0,1941.0
15195221,"124 Saint Charles Ave, San Francisco, CA",37.711739,-122.469627,"12/30/15",0.75,0.0,3.0,2.0,1305.0,3497.0,1938.0
15195552,"954 Huron Ave, San Francisco, CA",37.709825,-122.452818,"12/16/15",0.635,0.0,1.0,1.0,805.0,2674.0,1908.0
15195675,"115 Sickles Ave, San Francisco, CA",37.709197,-122.453677,"11/20/15",0.765,0.0,3.0,1.0,1750.0,1999.0,1913.0
15195679,"1088 Huron Ave # 1, San Francisco, CA",37.708438,-122.45457,"12/11/15",0.486,0.0,1.0,1.0,596.0,"",1999.0
15195765,"293 Sagamore St, San Francisco, CA",37.711133,-122.461813,"12/3/15",0.375,0.0,"",3.0,1644.0,2631.0,1969.0
15195766,"297 Sagamore St, San Francisco, CA",37.711162,-122.462003,"12/4/15",0.375,"","","","","",""
15195952,"3089 San Jose Ave, San Francisco, CA",37.709566,-122.457217,"12/23/15",0.625,0.0,"",1.0,1050.0,1999.0,1938.0
15196060,"160 Goethe St, San Francisco, CA",37.709267,-122.45961,"11/25/15",0.7,0.0,"",1.0,1460.0,2495.0,1918.0
15196201,"130 Shakespeare St, San Francisco, CA",37.708635,-122.462835,"12/23/15",1.0,0.0,7.0,14.0,1308.0,2500.0,2015.0
15196282,"33 Santa Cruz Ave # 3, San Francisco, CA",37.709136,-122.465327,"12/10/15",0.83,0.0,3.0,3.0,1738.0,2299.0,1976.0
15196397,"2955 21st Ave, San Francisco, CA",37.733459,-122.477272,"11/16/15",1.45,0.0,3.0,3.0,2225.0,3920.0,1932.0
15196408,"2970 22nd Ave, San Francisco, CA",37.733225,-122.477613,"11/25/15",1.9,0.0,5.0,4.0,2975.0,4356.0,1935.0
15196651,"3045 22nd Ave, San Francisco, CA",37.731749,-122.477793,"12/31/15",1.17,0.0,2.0,1.0,1505.0,3349.0,1951.0
15196864,"20 Rossmoor Dr, San Francisco, CA",37.730314,-122.473,"12/4/15",1.45,0.0,3.0,2.5,2076.0,3311.0,1939.0
15197241,"312 Stratford Dr, San Francisco, CA",37.719559,-122.473829,"12/4/15",1.05,0.0,"",1.0,1287.0,4342.0,1941.0
15197693,"87 Clearfield Dr, San Francisco, CA",37.732345,-122.491719,"12/22/15",1.36,0.0,3.0,2.0,1386.0,3184.0,1951.0
15197823,"195 Clearfield Dr, San Francisco, CA",37.729773,-122.491161,"12/1/15",0.6749999999999999,0.0,3.0,2.5,1890.0,3135.0,1957.0
15197844,"114 Clearfield Dr, San Francisco, CA",37.731595,-122.491148,"12/31/15",1.35,0.0,3.0,2.0,1790.0,3136.0,1951.0
15197869,"151 Everglade Dr, San Francisco, CA",37.731504,-122.489116,"12/29/15",1.4,0.0,3.0,3.0,1858.0,3136.0,1950.0
15198105,"266 Country Club Dr, San Francisco, CA",37.732595,-122.496852,"11/10/15",1.21,0.0,3.0,3.5,1466.0,3262.0,1952.0
15198208,"447 Country Club Dr, San Francisco, CA",37.730962,-122.495345,"12/28/15",0.9279999999999999,0.0,3.0,1.75,1050.0,3137.0,1954.0
15198845,"77 Amber Dr, San Francisco, CA",37.745991,-122.444872,"12/24/15",0.015,0.0,3.0,3.5,1682.0,3567.0,1965.0
15198984,"5 Red Rock Way # 75, San Francisco, CA",37.74598,-122.442612,"12/18/15",0.8999999999999999,0.0,3.0,2.0,1310.0,"",1964.0
15199198,"215 Red Rock Way APT 306J, San Francisco, CA",37.745639,-122.442432,"11/25/15",0.599,0.0,1.0,1.0,744.0,"",1972.0
15199248,"135 Red Rock Way APT 112L, San Francisco, CA",37.746221,-122.441968,"11/12/15",0.6849999999999999,0.0,1.0,1.0,830.0,"",1972.0
15199271,"135 Red Rock Way APT 311L, San Francisco, CA",37.746221,-122.441966,"12/9/15",0.605,0.0,1.0,1.0,830.0,"",1972.0
15199286,"95 Red Rock Way APT 202M, San Francisco, CA",37.746339,-122.44152,"12/30/15",0.6699999999999999,0.0,1.0,1.0,830.0,"",1972.0
15199299,"95 Red Rock Way APT 303M, San Francisco, CA",37.746324,-122.441517,"1/7/16",0.53,1.0,"",1.0,592.0,"",1972.0
15199562,"404 Gold Mine Dr, San Francisco, CA",37.739284,-122.438555,"11/20/15",1.55,0.0,4.0,3.0,2271.0,2713.0,1967.0
15199573,"448 Gold Mine Dr, San Francisco, CA",37.739244,-122.4371,"1/29/16",1.56,0.0,4.0,3.0,2200.0,2935.0,1968.0
15199947,"179 Topaz Way, San Francisco, CA",37.74008,-122.437123,"11/23/15",2.38,0.0,4.0,4.5,3692.0,2821.0,1973.0
15200088,"2212 Castro St, San Francisco, CA",37.743817,-122.433688,"12/15/15",3.6,0.0,4.0,4.0,4017.0,2622.0,2007.0
15200247,"43 Everson St, San Francisco, CA",37.738321,-122.430068,"11/10/15",2.35,0.0,6.0,3.5,4305.0,5227.0,1965.0
15200386,"232 Bemis St, San Francisco, CA",37.736524,-122.431895,"12/22/15",1.08,0.0,2.0,1.0,1000.0,3497.0,1904.0
15200392,"288 Bemis St, San Francisco, CA",37.736136,-122.432406,"11/16/15",1.45,0.0,2.0,2.0,1263.0,2613.0,1908.0
15200453,"5553 Diamond Heights Blvd, San Francisco, CA",37.738774,-122.43632,"11/18/15",1.22,0.0,3.0,2.5,1890.0,2622.0,1969.0
15200513,"155 Arbor St, San Francisco, CA",37.736967,-122.437193,"12/15/15",1.08,0.0,3.0,1.0,1550.0,2400.0,1937.0
19333808,"San Carlos St, Carmel, CA",37.762245,-122.420046,"11/25/15",0.995,0.0,2.0,1.0,847.0,4000.0,1958.0
21698704,"912 Corbett Ave # 2, San Francisco, CA",37.752317,-122.443923,"2/2/16",1.48,0.0,3.0,2.0,1590.0,"",1999.0
35972021,"1101 Pacific Ave, San Francisco, CA",37.795912,-122.413603,"12/29/15",1.0,0.0,3.0,2.0,1458.0,4783.0,2000.0
35972022,"1101 Pacific Ave APT 302, San Francisco, CA",37.795912,-122.413603,"12/29/15",1.0,0.0,2.0,2.0,1009.0,"",2000.0
48188598,"2333 Jones St, San Francisco, CA",37.802846,-122.416772,"12/29/15",1.18,0.0,"","",1494.0,"",1927.0
52266124,"88 King St APT 317, San Francisco, CA",37.78063,-122.389635,"12/15/15",1.16,0.0,2.0,2.0,1205.0,"",2000.0
52422775,"219 Brannan St UNIT 1B, San Francisco, CA",37.782575,-122.390364,"12/23/15",1.1,0.0,2.0,2.0,900.0,"",2000.0
52932794,"150 Grand View Ave, San Francisco, CA",37.755505,-122.440615,"12/14/15",0.0005,"","","","","",""
53153325,"10 Carmel St, San Francisco, CA",37.761104,-122.446788,"11/24/15",2.38,0.0,4.0,5.5,1960.0,"",1915.0
53153496,"246 2nd St APT 803, San Francisco, CA",37.78575,-122.397404,"11/12/15",1.23,0.0,2.0,2.0,1097.0,"",2000.0
53153554,"301 Bryant St APT 504, San Francisco, CA",37.784512,-122.391427,"12/1/15",0.09999999999999999,0.0,"",2.0,1239.0,"",1998.0
53153575,"88 King St APT 419, San Francisco, CA",37.78063,-122.389635,"11/16/15",1.25,0.0,2.0,2.0,1115.0,"",2000.0
53734143,"2013 Buchanan St, San Francisco, CA",37.788841,-122.430713,"12/4/15",1.99,0.0,3.0,2.0,2100.0,2328.0,1999.0
53734188,"2409 Scott St APT 2, San Francisco, CA",37.792297,-122.439897,"11/10/15",1.32,0.0,1.0,1.0,1135.0,"",1904.0
53734200,"2864 Sacramento St, San Francisco, CA",37.789343,-122.440047,"12/10/15",1.51,0.0,3.0,2.0,1768.0,"",1900.0
53734310,"313 2nd Ave APT 6, San Francisco, CA",37.782643,-122.460428,"11/19/15",0.7749999999999999,0.0,2.0,1.0,896.0,3049.0,1965.0
54487721,"1800 Bryant St STE 202, San Francisco, CA",37.764088,-122.410828,"2/7/16",0.825,0.0,1.0,2.0,935.0,"",2000.0
54854296,"720 Stockton St APT 3, San Francisco, CA",37.792578,-122.407366,"11/25/15",1.25,0.0,2.0,2.0,886.0,"",2001.0
54854510,"164A Parker Ave, San Francisco, CA",37.782514,-122.454028,"11/30/15",1.16,0.0,2.0,1.0,1152.0,"",1917.0
54854511,"164B Parker Ave, San Francisco, CA",37.782514,-122.454028,"12/3/15",1.21,0.0,2.0,1.0,1192.0,"",1917.0
55004355,"530 Chestnut St APT 407, San Francisco, CA",37.804334,-122.41245,"12/10/15",1.18,0.0,2.0,2.0,1208.0,"",2001.0
58532731,"239 Brannan St UNIT 8C, San Francisco, CA",37.782575,-122.390364,"11/18/15",1.7,0.0,2.0,2.0,1321.0,"",2002.0
58883369,"445 Francisco St APT 304, San Francisco, CA",37.804334,-122.41245,"11/24/15",1.24,0.0,2.0,2.0,1243.0,"",2001.0
59700133,"557 Birch St, San Francisco, CA",37.777827,-122.42579,"12/17/15",1.57,0.0,3.0,3.0,1635.0,1500.0,2001.0
59700145,"560 Haight St APT 102, San Francisco, CA",37.772335,-122.43137,"12/3/15",1.18,0.0,2.0,2.0,1034.0,"",2001.0
59700177,"3583 Sacramento St, San Francisco, CA",37.787372,-122.45153,"12/22/15",0.353,0.0,3.0,2.0,1420.0,"",1907.0
59700180,"3316 California St APT 3, San Francisco, CA",37.78726,-122.44917,"12/11/15",1.86,0.0,4.0,3.0,1779.0,"",2000.0
59700193,"588 Arguello Blvd, San Francisco, CA",37.77963,-122.45851,"12/10/15",1.21,0.0,2.0,1.0,1154.0,"",1940.0
59700239,"1588 Waller St, San Francisco, CA",37.768755,-122.450275,"12/18/15",0.888,0.0,2.0,1.0,1070.0,"",1908.0
59700333,"1 Mono St # B, San Francisco, CA",37.758336,-122.443411,"12/11/15",1.08,0.0,2.0,1.5,1142.0,"",1968.0
59718417,"1451 Sanchez St, San Francisco, CA",37.745862,-122.428786,"12/2/15",2.38,0.0,3.0,3.0,1960.0,"",2001.0
59779139,"2020 Stockton St, San Francisco, CA",37.804563,-122.409793,"12/7/15",1.9,0.0,3.0,2.0,1786.0,"",1952.0
59779295,"2341 Francisco St, San Francisco, CA",37.800533,-122.44374,"11/16/15",1.57,0.0,2.0,2.0,1415.0,"",1927.0
59779481,"2515 Lake St, San Francisco, CA",37.785432,-122.486556,"12/11/15",1.56,0.0,3.0,3.0,2500.0,"",1936.0
59779608,"1 Mono St # B, San Francisco, CA",37.75834,-122.443425,"12/11/15",1.08,0.0,"","",1142.0,"",1968.0
59779633,"1488 Harrison St APT 103, San Francisco, CA",37.770933,-122.412421,"11/20/15",0.8999999999999999,0.0,1.0,2.0,1102.0,"",2001.0
59779666,"425 14th St APT 4, San Francisco, CA",37.767836,-122.422803,"11/13/15",1.5,0.0,2.0,2.5,1328.0,"",2001.0
59779827,"761 Tehama St APT 13, San Francisco, CA",37.775009,-122.411787,"12/3/15",0.75,0.0,1.0,1.5,871.0,"",2001.0
60825591,"77 Dow Pl APT 500, San Francisco, CA",37.784195,-122.396605,"1/5/16",0.968,0.0,1.0,1.5,1092.0,"",2002.0
61288341,"710 Masonic Ave, San Francisco, CA",37.774719,-122.445912,"12/4/15",1.18,0.0,2.0,1.0,1405.0,"",1914.0
61288364,"439 19th Ave, San Francisco, CA",37.779545,-122.47858,"11/25/15",1.0,0.0,3.0,2.0,1544.0,"",2001.0
61288416,"1800 San Jose Ave, San Francisco, CA",37.72889,-122.440467,"12/1/15",0.3351,0.0,"",1.0,695.0,"",2003.0
61288454,"77 Dow Pl APT 507, San Francisco, CA",37.784195,-122.396605,"11/10/15",0.95,0.0,1.0,2.0,1075.0,"",2002.0
61288494,"400 Alemany Blvd APT 12, San Francisco, CA",37.733174,-122.414551,"2/11/16",0.65,0.0,2.0,1.5,1048.0,"",2003.0
61325028,"901 Post St # 2, San Francisco, CA",37.787089,-122.416761,"2/7/16",0.885,0.0,3.0,2.0,1207.0,"",2002.0
61325240,"32 Yukon St, San Francisco, CA",37.759138,-122.442427,"12/2/15",1.23,0.0,2.0,1.0,1119.0,"",1949.0
61325251,"18 Colonial Way APT 2, San Francisco, CA",37.7287,-122.440609,"1/21/16",0.878,0.0,3.0,2.0,1640.0,"",2003.0
61325365,"1325 Indiana St UNIT 108, San Francisco, CA",37.75368,-122.39042,"12/1/15",0.89,0.0,1.0,2.0,1121.0,"",2002.0
61325457,"400 Alemany Blvd APT 15, San Francisco, CA",37.733174,-122.414551,"12/11/15",0.7,0.0,2.0,2.0,1048.0,"",2003.0
63107226,"3981 Alemany Blvd APT 206, San Francisco, CA",37.71048,-122.467645,"11/20/15",0.515,0.0,1.0,1.0,670.0,"",2002.0
63153965,"163 Precita Ave, San Francisco, CA",37.747528,-122.417059,"12/1/15",0.995,0.0,3.0,2.0,1290.0,"",1900.0
63196600,"2032 Green St # B, San Francisco, CA",37.796779,-122.432659,"12/8/15",0.9299999999999999,0.0,"",1.0,950.0,"",1900.0
63196937,"1265 Masonic Ave # C, San Francisco, CA",37.769369,-122.445536,"11/30/15",1.41,0.0,2.0,2.0,1596.0,3453.0,1904.0
63197016,"555 Irving St, San Francisco, CA",37.763934,-122.463872,"12/10/15",1.23,0.0,2.0,2.0,1229.0,"",2003.0
63197063,"4677 18th St, San Francisco, CA",37.760155,-122.442855,"12/3/15",1.57,0.0,3.0,2.0,1718.0,"",1905.0
63197193,"3345 17th St APT 5, San Francisco, CA",37.763146,-122.420502,"12/30/15",0.875,0.0,1.0,2.0,878.0,"",2002.0
63197318,"765 Market St APT 27B, San Francisco, CA",37.78622,-122.40431,"11/18/15",1.42,0.0,1.0,1.1,1004.0,"",2001.0
63197354,"765 Market St APT 31H, San Francisco, CA",37.78622,-122.40431,"12/17/15",2.8,0.0,2.0,3.0,1434.0,"",2001.0
63197592,"3021 20th St, San Francisco, CA",37.758878,-122.411147,"12/7/15",1.1,0.0,1.0,2.0,1267.0,"",1890.0
64969444,"140 S Van Ness Ave UNIT 619, San Francisco, CA",37.771585,-122.418825,"1/21/16",0.98,0.0,2.0,2.0,1075.0,"",2002.0
64969458,"320 Alabama St APT 11, San Francisco, CA",37.765164,-122.41275,"12/1/15",1.6,0.0,3.0,2.5,1809.0,"",2003.0
64969751,"2412 Harrison St APT 104, San Francisco, CA",37.758487,-122.412814,"11/13/15",1.35,0.0,2.0,3.0,1723.0,"",2002.0
64969822,"140 S Van Ness Ave UNIT 631, San Francisco, CA",37.771585,-122.418825,"12/4/15",0.8949999999999999,0.0,2.0,2.0,1075.0,"",2002.0
64969840,"140 S Van Ness Ave UNIT 746, San Francisco, CA",37.771585,-122.418825,"12/11/15",0.906667,0.0,2.0,2.0,1255.0,"",2002.0
64969894,"140 S Van Ness Ave UNIT 1021, San Francisco, CA",37.771585,-122.418825,"12/3/15",1.01,0.0,2.0,2.0,1160.0,"",2002.0
64969930,"2412 Harrison St APT 109, San Francisco, CA",37.758487,-122.412814,"11/12/15",1.2,0.0,1.0,2.0,1309.0,"",2002.0
64971338,"108 Cervantes Blvd, San Francisco, CA",37.804352,-122.439281,"11/17/15",2.1,0.0,3.0,"",1993.0,"",1935.0
64971339,"3466 Scott St, San Francisco, CA",37.802104,-122.441277,"11/17/15",0.5379999999999999,0.0,2.0,1.0,1371.0,"",1925.0
64971431,"527 Broderick St, San Francisco, CA",37.775169,-122.439907,"12/4/15",1.82,0.0,3.0,3.0,1518.0,"",1900.0
64971857,"1436 Vallejo St, San Francisco, CA",37.7972,-122.421035,"12/18/15",1.21,0.0,"",5.0,4554.0,1920.0,1925.0
64972330,"499 33rd Ave APT 101, San Francisco, CA",37.77999,-122.49369,"11/30/15",0.3,0.0,2.0,2.0,879.0,"",2004.0
64972332,"499 33rd Ave APT 103, San Francisco, CA",37.77999,-122.49369,"11/30/15",0.39999999999999997,0.0,2.0,2.0,1375.0,"",2004.0
64972340,"499 33rd Ave APT 305, San Francisco, CA",37.77999,-122.49369,"12/15/15",1.34,0.0,4.0,"",2397.0,"",2004.0
64972342,"499 33rd Ave APT 310, San Francisco, CA",37.77999,-122.49369,"11/20/15",1.08,0.0,3.0,"",1751.0,"",2004.0
64972578,"333 1st St PH 2103, San Francisco, CA",37.787029,-122.393638,"12/15/15",1.03,0.0,1.0,1.0,713.0,"",2004.0
64972644,"355 1st St UNIT S909, San Francisco, CA",37.787031,-122.393642,"12/11/15",1.25,0.0,2.0,2.0,995.0,"",2004.0
64972682,"355 1st St UNIT 1503, San Francisco, CA",37.787029,-122.3936,"1/3/16",1.12,0.0,1.0,1.0,795.0,"",2004.0
64972688,"355 1st St UNIT 1602, San Francisco, CA",37.787029,-122.393638,"12/30/15",1.5,0.0,2.0,2.0,1239.0,"",2004.0
64972695,"355 1st St UNIT 1702, San Francisco, CA",37.787029,-122.3936,"1/7/16",1.57,0.0,2.0,2.0,1166.0,"",2004.0
64972712,"355 1st St UNIT S1905, San Francisco, CA",37.787031,-122.393642,"11/20/15",0.86,0.0,1.0,1.0,691.0,"",2004.0
64972881,"1 Crescent Way APT 1402, San Francisco, CA",37.71085,-122.390182,"12/31/15",0.6599999999999999,0.0,2.0,2.0,1063.0,"",2001.0
64972890,"101 Crescent Way APT 2102, San Francisco, CA",37.710918,-122.389238,"11/20/15",0.488,0.0,2.0,2.0,1063.0,"",2001.0
67394276,"400 Beale St APT 408, San Francisco, CA",37.78691,-122.390925,"11/24/15",0.699,0.0,1.0,1.0,694.0,"",2002.0
67394607,"200 Townsend St UNIT 45, San Francisco, CA",37.778904,-122.393325,"12/7/15",0.875,0.0,1.0,2.0,856.0,"",2003.0
67394883,"380 10th St UNIT 27, San Francisco, CA",37.771683,-122.411809,"11/17/15",1.15,0.0,2.0,2.0,1305.0,"",2004.0
67394898,"8300 Oceanview Ter APT 306, San Francisco, CA",37.71048,-122.467645,"11/20/15",0.51,0.0,1.0,1.0,745.0,"",2002.0
67394949,"1452 Bush St UNIT 1, San Francisco, CA",37.788838,-122.421268,"12/10/15",1.08,0.0,2.0,2.5,1176.0,"",2004.0
67395015,"8400 Oceanview Ter APT 218, San Francisco, CA",37.71048,-122.467645,"12/21/15",0.5419999999999999,0.0,1.0,1.0,700.0,"",2002.0
69817329,"955 Excelsior Ave, San Francisco, CA",37.722655,-122.425573,"11/13/15",1.15,0.0,4.0,4.0,2134.0,2495.0,2005.0
69817812,"9 Lafayette St # 3, San Francisco, CA",37.773411,-122.417548,"12/11/15",0.975,0.0,2.0,2.0,1215.0,"",2003.0
69817917,"200 Brannan St APT 413, San Francisco, CA",37.783594,-122.390725,"1/4/16",0.995,0.0,1.0,2.0,1048.0,"",2004.0
69817944,"767 Bryant St, San Francisco, CA",37.776359,-122.401564,"12/22/15",0.769,0.0,1.0,2.0,908.0,"",2002.0
69817953,"767 Bryant St APT 402, San Francisco, CA",37.776359,-122.401564,"12/21/15",0.769,0.0,"","",931.0,"",2002.0
69817957,"767 Bryant St APT 407, San Francisco, CA",37.776354,-122.40157,"12/22/15",0.769,0.0,1.0,2.0,908.0,"",2002.0
69818990,"3 Lupine Ave, San Francisco, CA",37.784322,-122.449645,"12/18/15",1.75,0.0,3.0,2.0,1700.0,"",1950.0
69819284,"501 Beale St UNIT 9H, San Francisco, CA",37.786235,-122.389068,"11/18/15",1.95,0.0,2.0,2.0,1161.0,"",2006.0
69819412,"250 King St UNIT 410, San Francisco, CA",37.777645,-122.39343,"12/1/15",0.759,0.0,1.0,1.0,822.0,"",2004.0
69819469,"250 King St UNIT 1304, San Francisco, CA",37.777645,-122.39343,"11/12/15",0.645,0.0,1.0,1.0,587.0,"",2004.0
69819637,"260 King St UNIT 815, San Francisco, CA",37.777641,-122.393417,"2/8/16",0.7999999999999999,0.0,1.0,1.0,903.0,"",2004.0
69819664,"260 King St UNIT 1205, San Francisco, CA",37.777191,-122.393394,"11/16/15",1.48,0.0,2.0,2.0,1488.0,"",2004.0
69819708,"260 King St UNIT 421, San Francisco, CA",37.777641,-122.393417,"12/15/15",0.731,0.0,1.0,1.0,695.0,"",2004.0
